Category,Word,Frequency,Sentiment,Month
Ecological_sites,fauna,40,0.33,2020-11
Ecological_sites,fauna,44,0.66,2020-12
Ecological_sites,sustainable,47,-0.87,2020-01
Ecological_sites,sustainable,42,0.98,2020-02
Ecological_sites,sustainable,32,-0.75,2020-03
Ecological_sites,sustainable,36,-0.41,2020-04
Ecological_sites,sustainable,39,0.31,2020-05
Ecological_sites,sustainable,27,-0.12,2020-06
Ecological_sites,sustainable,37,0.41,2020-07
Ecological_sites,sustainable,33,0.64,2020-08
Ecological_sites,sustainable,37,0.42,2020-09
Ecological_sites,sustainable,29,0.89,2020-10
Ecological_sites,sustainable,34,-0.47,2020-11
Ecological_sites,sustainable,43,0.63,2020-12
Ecological_sites,endangered,33,-0.32,2020-01
Ecological_sites,endangered,29,0.56,2020-02
Ecological_sites,endangered,25,-0.47,2020-03
Ecological_sites,endangered,31,-0.41,2020-04
Ecological_sites,endangered,41,0.97,2020-05
Ecological_sites,endangered,41,0.65,2020-06
Ecological_sites,endangered,41,-0.69,2020-07
Ecological_sites,endangered,30,-0.56,2020-08
Ecological_sites,endangered,30,-0.02,2020-09
Ecological_sites,endangered,24,0.16,2020-10
Ecological_sites,endangered,23,0.72,2020-11
Ecological_sites,endangered,26,0.48,2020-12
Ecological_sites,protected,44,0.06,2020-01
Ecological_sites,protected,38,-0.06,2020-02
Ecological_sites,protected,33,-0.39,2020-03
Ecological_sites,protected,32,0.66,2020-04
Ecological_sites,protected,27,-0.77,2020-05
Ecological_sites,protected,35,-0.12,2020-06
Ecological_sites,protected,36,0.23,2020-07
Ecological_sites,protected,30,-0.88,2020-08
Ecological_sites,protected,33,-0.89,2020-09
Ecological_sites,protected,26,0.52,2020-10
Ecological_sites,protected,17,-0.7,2020-11
Ecological_sites,protected,28,0.76,2020-12
Ecological_sites,diverse,20,-0.42,2020-01
Ecological_sites,diverse,31,-0.95,2020-02
Ecological_sites,diverse,26,0.94,2020-03
Ecological_sites,diverse,38,-0.99,2020-04
Ecological_sites,diverse,28,0.89,2020-05
Ecological_sites,diverse,25,-0.7,2020-06
Ecological_sites,diverse,28,-0.83,2020-07
Ecological_sites,diverse,18,0.52,2020-08
Ecological_sites,diverse,26,0.81,2020-09
Ecological_sites,diverse,14,-0.88,2020-10
Ecological_sites,diverse,28,0.77,2020-11
Ecological_sites,diverse,28,0.02,2020-12
Ecological_sites,native,34,-0.9,2020-01
Ecological_sites,native,28,-0.92,2020-02
Ecological_sites,native,34,-0.03,2020-03
Ecological_sites,native,15,-0.82,2020-04
Ecological_sites,native,24,-0.0,2020-05
Ecological_sites,native,26,-0.27,2020-06
Ecological_sites,native,25,0.63,2020-07
Ecological_sites,native,25,-0.36,2020-08
Ecological_sites,native,16,-0.21,2020-09
Ecological_sites,native,33,0.02,2020-10
Ecological_sites,native,37,-0.3,2020-11
Ecological_sites,native,24,0.56,2020-12
Ecological_sites,ecological,36,0.76,2020-01
Ecological_sites,ecological,27,0.76,2020-01
Ecological_sites,ecological,42,0.11,2020-02
Ecological_sites,ecological,40,0.11,2020-02
Ecological_sites,ecological,44,0.31,2020-03
Ecological_sites,ecological,41,0.31,2020-03
Ecological_sites,ecological,40,-0.01,2020-04
Ecological_sites,ecological,35,-0.01,2020-04
Ecological_sites,ecological,31,-0.88,2020-05
Ecological_sites,ecological,29,-0.88,2020-05
Ecological_sites,ecological,28,0.1,2020-06
Ecological_sites,ecological,30,0.1,2020-06
Ecological_sites,ecological,43,-0.07,2020-07
Ecological_sites,ecological,49,-0.07,2020-07
Ecological_sites,ecological,43,0.94,2020-08
Ecological_sites,ecological,44,0.94,2020-08
Ecological_sites,ecological,43,-0.48,2020-09
Ecological_sites,ecological,35,-0.48,2020-09
Ecological_sites,ecological,33,0.82,2020-10
Ecological_sites,ecological,32,0.82,2020-10
Ecological_sites,ecological,48,0.4,2020-11
Ecological_sites,ecological,41,0.4,2020-11
Ecological_sites,ecological,33,0.99,2020-12
Ecological_sites,ecological,35,0.99,2020-12
Ecological_sites,conservation,34,0.77,2020-01
Ecological_sites,conservation,33,0.77,2020-01
Ecological_sites,conservation,46,0.63,2020-02
Ecological_sites,conservation,52,0.63,2020-02
Ecological_sites,conservation,52,0.43,2020-03
Ecological_sites,conservation,50,0.43,2020-03
Ecological_sites,conservation,40,-0.04,2020-04
Ecological_sites,conservation,49,-0.04,2020-04
Ecological_sites,conservation,51,-0.92,2020-05
Ecological_sites,conservation,46,-0.92,2020-05
Ecological_sites,conservation,34,0.32,2020-06
Ecological_sites,conservation,33,0.32,2020-06
Ecological_sites,conservation,51,0.41,2020-07
Ecological_sites,conservation,47,0.41,2020-07
Ecological_sites,conservation,38,-0.71,2020-08
Ecological_sites,conservation,36,-0.71,2020-08
Ecological_sites,conservation,38,-0.71,2020-09
Ecological_sites,conservation,38,-0.71,2020-09
Ecological_sites,conservation,43,0.35,2020-10
Ecological_sites,conservation,45,0.35,2020-10
Ecological_sites,conservation,33,0.18,2020-11
Ecological_sites,conservation,36,0.18,2020-11
Ecological_sites,conservation,57,-0.75,2020-12
Ecological_sites,conservation,58,-0.75,2020-12
Ecological_sites,rainforest,32,0.76,2020-01
Ecological_sites,rainforest,36,0.76,2020-01
Ecological_sites,rainforest,46,-0.99,2020-02
Ecological_sites,rainforest,45,-0.99,2020-02
Ecological_sites,rainforest,39,-0.81,2020-03
Ecological_sites,rainforest,32,-0.81,2020-03
Ecological_sites,rainforest,46,-0.9,2020-04
Ecological_sites,rainforest,50,-0.9,2020-04
Ecological_sites,rainforest,43,-0.97,2020-05
Ecological_sites,rainforest,36,-0.97,2020-05
Ecological_sites,rainforest,45,0.9,2020-06
Ecological_sites,rainforest,54,0.9,2020-06
Ecological_sites,rainforest,31,-0.91,2020-07
Ecological_sites,rainforest,33,-0.91,2020-07
Ecological_sites,rainforest,30,0.38,2020-08
Ecological_sites,rainforest,37,0.38,2020-08
Ecological_sites,rainforest,44,0.31,2020-09
Ecological_sites,rainforest,37,0.31,2020-09
Ecological_sites,rainforest,47,0.89,2020-10
Ecological_sites,rainforest,41,0.89,2020-10
Ecological_sites,rainforest,40,0.38,2020-11
Ecological_sites,rainforest,33,0.38,2020-11
Ecological_sites,rainforest,49,-0.98,2020-12
Ecological_sites,rainforest,45,-0.98,2020-12
Ecological_sites,marine_life,32,-0.39,2020-01
Ecological_sites,marine_life,22,-0.97,2020-02
Ecological_sites,marine_life,49,-0.95,2020-03
Ecological_sites,marine_life,36,0.55,2020-04
Ecological_sites,marine_life,45,-0.09,2020-05
Ecological_sites,marine_life,46,0.94,2020-06
Ecological_sites,marine_life,27,0.25,2020-07
Ecological_sites,marine_life,38,-0.38,2020-08
Ecological_sites,marine_life,32,-0.97,2020-09
Ecological_sites,marine_life,30,-0.42,2020-10
Ecological_sites,marine_life,28,0.07,2020-11
Ecological_sites,marine_life,41,-1.0,2020-12
Ecological_sites,coral,34,0.6,2020-01
Ecological_sites,coral,25,-0.46,2020-02
Ecological_sites,coral,26,0.9,2020-03
Ecological_sites,coral,35,-0.0,2020-04
Ecological_sites,coral,29,-0.62,2020-05
Ecological_sites,coral,19,-0.93,2020-06
Ecological_sites,coral,43,0.85,2020-07
Ecological_sites,coral,24,0.38,2020-08
Ecological_sites,coral,38,0.88,2020-09
Ecological_sites,coral,32,0.75,2020-10
Ecological_sites,coral,25,-0.13,2020-11
Ecological_sites,coral,18,-0.2,2020-12
Ecological_sites,sanctuary,23,-0.99,2020-01
Ecological_sites,sanctuary,34,0.57,2020-02
Ecological_sites,sanctuary,40,0.1,2020-03
Ecological_sites,sanctuary,24,0.44,2020-04
Ecological_sites,sanctuary,28,-0.14,2020-05
Ecological_sites,sanctuary,34,-0.32,2020-06
Ecological_sites,sanctuary,28,0.46,2020-07
Ecological_sites,sanctuary,32,-0.54,2020-08
Ecological_sites,sanctuary,30,0.25,2020-09
Ecological_sites,sanctuary,36,0.31,2020-10
Ecological_sites,sanctuary,38,0.99,2020-11
Ecological_sites,sanctuary,43,0.32,2020-12
Ecological_sites,national_park,27,0.31,2020-01
Ecological_sites,national_park,24,-0.13,2020-02
Ecological_sites,national_park,28,-0.82,2020-03
Ecological_sites,national_park,24,-0.86,2020-04
Ecological_sites,national_park,23,-0.7,2020-05
Ecological_sites,national_park,34,-0.09,2020-06
Ecological_sites,national_park,35,0.39,2020-07
Ecological_sites,national_park,31,0.14,2020-08
Ecological_sites,national_park,24,-0.08,2020-09
Ecological_sites,national_park,21,-0.82,2020-10
Ecological_sites,national_park,35,0.24,2020-11
Ecological_sites,national_park,34,-0.62,2020-12
Ecological_sites,reserve,33,0.58,2020-01
Ecological_sites,reserve,23,-0.38,2020-02
Ecological_sites,reserve,44,-0.08,2020-03
Ecological_sites,reserve,40,-0.92,2020-04
Ecological_sites,reserve,34,0.03,2020-05
Ecological_sites,reserve,33,0.42,2020-06
Ecological_sites,reserve,28,-0.28,2020-07
Ecological_sites,reserve,43,-0.47,2020-08
Ecological_sites,reserve,30,0.42,2020-09
Ecological_sites,reserve,46,0.72,2020-10
Ecological_sites,reserve,40,-0.88,2020-11
Ecological_sites,reserve,34,-0.12,2020-12
Ecological_sites,natural_habitat,20,-0.13,2020-01
Ecological_sites,natural_habitat,37,-0.1,2020-02
Ecological_sites,natural_habitat,21,0.12,2020-03
Ecological_sites,natural_habitat,21,-0.16,2020-04
Ecological_sites,natural_habitat,25,0.95,2020-05
Ecological_sites,natural_habitat,28,0.52,2020-06
Ecological_sites,natural_habitat,32,-0.17,2020-07
Ecological_sites,natural_habitat,24,-0.33,2020-08
Ecological_sites,natural_habitat,32,0.77,2020-09
Ecological_sites,natural_habitat,27,-0.81,2020-10
Ecological_sites,natural_habitat,16,-0.35,2020-11
Ecological_sites,natural_habitat,36,-0.58,2020-12
Ecological_sites,ecosystem,31,-0.47,2020-01
Ecological_sites,ecosystem,36,-0.47,2020-01
Ecological_sites,ecosystem,44,-0.65,2020-02
Ecological_sites,ecosystem,42,-0.65,2020-02
Ecological_sites,ecosystem,32,-0.98,2020-03
Ecological_sites,ecosystem,31,-0.98,2020-03
Ecological_sites,ecosystem,48,-0.76,2020-04
Ecological_sites,ecosystem,48,-0.76,2020-04
Ecological_sites,ecosystem,39,1.0,2020-05
Ecological_sites,ecosystem,39,1.0,2020-05
Ecological_sites,ecosystem,33,0.71,2020-06
Ecological_sites,ecosystem,32,0.71,2020-06
Ecological_sites,ecosystem,44,-0.58,2020-07
Ecological_sites,ecosystem,48,-0.58,2020-07
Ecological_sites,ecosystem,43,0.54,2020-08
Ecological_sites,ecosystem,44,0.54,2020-08
Ecological_sites,ecosystem,37,0.15,2020-09
Ecological_sites,ecosystem,38,0.15,2020-09
Ecological_sites,ecosystem,29,0.32,2020-10
Ecological_sites,ecosystem,36,0.32,2020-10
Ecological_sites,ecosystem,49,0.02,2020-11
Ecological_sites,ecosystem,51,0.02,2020-11
Ecological_sites,ecosystem,41,0.68,2020-12
Ecological_sites,ecosystem,38,0.68,2020-12
Ecological_sites,biodiversity,39,-0.05,2020-01
Ecological_sites,biodiversity,40,-0.38,2020-02
Ecological_sites,biodiversity,24,0.27,2020-03
Ecological_sites,biodiversity,36,0.57,2020-04
Ecological_sites,biodiversity,27,-0.22,2020-05
Ecological_sites,biodiversity,35,0.31,2020-06
Ecological_sites,biodiversity,39,0.78,2020-07
Ecological_sites,biodiversity,37,0.56,2020-08
Ecological_sites,biodiversity,32,-0.99,2020-09
Ecological_sites,biodiversity,40,0.93,2020-10
Ecological_sites,biodiversity,31,-0.72,2020-11
Ecological_sites,biodiversity,28,-0.61,2020-12
Ecological_sites,endemic,40,-0.77,2020-01
Ecological_sites,endemic,26,0.79,2020-02
Ecological_sites,endemic,26,0.08,2020-03
Ecological_sites,endemic,24,-0.77,2020-04
Ecological_sites,endemic,25,-0.37,2020-05
Ecological_sites,endemic,33,-0.03,2020-06
Ecological_sites,endemic,20,-0.42,2020-07
Ecological_sites,endemic,39,0.8,2020-08
Ecological_sites,endemic,36,0.36,2020-09
Ecological_sites,endemic,31,0.28,2020-10
Ecological_sites,endemic,21,0.1,2020-11
Ecological_sites,endemic,32,-0.08,2020-12
Ecological_sites,indigenous,31,-0.26,2020-01
Ecological_sites,indigenous,16,-0.22,2020-02
Ecological_sites,indigenous,39,-0.59,2020-03
Ecological_sites,indigenous,37,0.39,2020-04
Ecological_sites,indigenous,38,-0.16,2020-05
Ecological_sites,indigenous,20,0.7,2020-06
Ecological_sites,indigenous,15,0.88,2020-07
Ecological_sites,indigenous,25,-0.99,2020-08
Ecological_sites,indigenous,32,-0.86,2020-09
Ecological_sites,indigenous,19,0.81,2020-10
Ecological_sites,indigenous,29,-0.53,2020-11
Ecological_sites,indigenous,36,-0.18,2020-12
Ecological_sites,conservation,50,0.07,2020-01
Ecological_sites,conservation,43,0.07,2020-01
Ecological_sites,conservation,44,-0.22,2020-02
Ecological_sites,conservation,36,-0.22,2020-02
Ecological_sites,conservation,32,-0.37,2020-03
Ecological_sites,conservation,40,-0.37,2020-03
Ecological_sites,conservation,31,0.14,2020-04
Ecological_sites,conservation,27,0.14,2020-04
Ecological_sites,conservation,38,0.91,2020-05
Ecological_sites,conservation,37,0.91,2020-05
Ecological_sites,conservation,51,0.97,2020-06
Ecological_sites,conservation,51,0.97,2020-06
Ecological_sites,conservation,36,0.81,2020-07
Ecological_sites,conservation,28,0.81,2020-07
Ecological_sites,conservation,46,-0.85,2020-08
Ecological_sites,conservation,42,-0.85,2020-08
Ecological_sites,conservation,43,0.0,2020-09
Ecological_sites,conservation,48,0.0,2020-09
Ecological_sites,conservation,39,0.54,2020-10
Ecological_sites,conservation,44,0.54,2020-10
Ecological_sites,conservation,38,0.32,2020-11
Ecological_sites,conservation,40,0.32,2020-11
Ecological_sites,conservation,35,0.24,2020-12
Ecological_sites,conservation,27,0.24,2020-12
