Location,Theme,Word,Frequency,Sentiment,Month
Metropolitan Museum,Foods,fresh,47,0.98,2020-07
Metropolitan Museum,Foods,fresh,43,0.98,2020-07
Metropolitan Museum,Foods,fresh,55,-0.14,2020-08
Metropolitan Museum,Foods,fresh,49,-0.14,2020-08
Metropolitan Museum,Foods,fresh,49,0.55,2020-09
Metropolitan Museum,Foods,fresh,51,0.55,2020-09
Metropolitan Museum,Foods,fresh,45,-0.11,2020-10
Metropolitan Museum,Foods,fresh,47,-0.11,2020-10
Metropolitan Museum,Foods,fresh,50,0.52,2020-11
Metropolitan Museum,Foods,fresh,54,0.52,2020-11
Metropolitan Museum,Foods,fresh,48,-0.26,2020-12
Metropolitan Museum,Foods,fresh,54,-0.26,2020-12
Metropolitan Museum,Foods,menu,35,-0.12,2020-01
Metropolitan Museum,Foods,menu,35,-0.12,2020-01
Metropolitan Museum,Foods,menu,44,0.76,2020-02
Metropolitan Museum,Foods,menu,46,0.76,2020-02
Metropolitan Museum,Foods,menu,31,-0.58,2020-03
Metropolitan Museum,Foods,menu,37,-0.58,2020-03
Metropolitan Museum,Foods,menu,35,-0.91,2020-04
Metropolitan Museum,Foods,menu,29,-0.91,2020-04
Metropolitan Museum,Foods,menu,53,-0.54,2020-05
Metropolitan Museum,Foods,menu,51,-0.54,2020-05
Metropolitan Museum,Foods,menu,34,-0.4,2020-06
Metropolitan Museum,Foods,menu,31,-0.4,2020-06
Metropolitan Museum,Foods,menu,32,-0.68,2020-07
Metropolitan Museum,Foods,menu,36,-0.68,2020-07
Metropolitan Museum,Foods,menu,43,0.78,2020-08
Metropolitan Museum,Foods,menu,41,0.78,2020-08
Metropolitan Museum,Foods,menu,37,-0.82,2020-09
Metropolitan Museum,Foods,menu,42,-0.82,2020-09
Metropolitan Museum,Foods,menu,37,0.0,2020-10
Metropolitan Museum,Foods,menu,35,0.0,2020-10
Metropolitan Museum,Foods,menu,48,0.84,2020-11
Metropolitan Museum,Foods,menu,55,0.84,2020-11
Metropolitan Museum,Foods,menu,50,0.14,2020-12
Metropolitan Museum,Foods,menu,51,0.14,2020-12
Metropolitan Museum,Foods,flavor,36,-0.37,2020-01
Metropolitan Museum,Foods,flavor,43,0.91,2020-02
Metropolitan Museum,Foods,flavor,47,-0.91,2020-03
Metropolitan Museum,Foods,flavor,28,-0.85,2020-04
Metropolitan Museum,Foods,flavor,45,-0.01,2020-05
Metropolitan Museum,Foods,flavor,38,0.97,2020-06
Metropolitan Museum,Foods,flavor,29,-0.88,2020-07
Metropolitan Museum,Foods,flavor,32,-0.98,2020-08
Metropolitan Museum,Foods,flavor,37,0.43,2020-09
Metropolitan Museum,Foods,flavor,36,0.14,2020-10
Metropolitan Museum,Foods,flavor,47,0.93,2020-11
Metropolitan Museum,Foods,flavor,25,0.4,2020-12
Metropolitan Museum,Foods,local,30,0.28,2020-01
Metropolitan Museum,Foods,local,30,0.35,2020-02
Metropolitan Museum,Foods,local,33,-0.95,2020-03
Metropolitan Museum,Foods,local,38,0.4,2020-04
Metropolitan Museum,Foods,local,42,-0.41,2020-05
Metropolitan Museum,Foods,local,32,-0.18,2020-06
Metropolitan Museum,Foods,local,26,0.48,2020-07
Metropolitan Museum,Foods,local,21,0.72,2020-08
Metropolitan Museum,Foods,local,40,-0.93,2020-09
Metropolitan Museum,Foods,local,41,0.37,2020-10
Metropolitan Museum,Foods,local,26,-0.57,2020-11
Metropolitan Museum,Foods,local,25,0.35,2020-12
Metropolitan Museum,Foods,traditional,39,-0.13,2020-01
Metropolitan Museum,Foods,traditional,46,0.22,2020-02
Metropolitan Museum,Foods,traditional,24,0.27,2020-03
Metropolitan Museum,Foods,traditional,37,0.97,2020-04
Metropolitan Museum,Foods,traditional,43,0.25,2020-05
Metropolitan Museum,Foods,traditional,36,0.82,2020-06
Metropolitan Museum,Foods,traditional,19,-0.73,2020-07
Metropolitan Museum,Foods,traditional,30,0.82,2020-08
Metropolitan Museum,Foods,traditional,24,0.66,2020-09
Metropolitan Museum,Foods,traditional,30,0.03,2020-10
Metropolitan Museum,Foods,traditional,36,0.13,2020-11
Metropolitan Museum,Foods,traditional,35,-0.37,2020-12
Metropolitan Museum,Foods,authentic,29,0.4,2020-01
Metropolitan Museum,Foods,authentic,26,0.96,2020-02
Metropolitan Museum,Foods,authentic,31,-0.14,2020-03
Metropolitan Museum,Foods,authentic,37,-0.01,2020-04
Metropolitan Museum,Foods,authentic,16,0.23,2020-05
Metropolitan Museum,Foods,authentic,28,0.59,2020-06
Metropolitan Museum,Foods,authentic,42,0.84,2020-07
Metropolitan Museum,Foods,authentic,22,-0.58,2020-08
Metropolitan Museum,Foods,authentic,38,-0.38,2020-09
Metropolitan Museum,Foods,authentic,23,0.16,2020-10
Metropolitan Museum,Foods,authentic,34,0.21,2020-11
Metropolitan Museum,Foods,authentic,25,0.67,2020-12
Metropolitan Museum,Foods,gourmet,36,-0.04,2020-01
Metropolitan Museum,Foods,gourmet,43,0.53,2020-02
Metropolitan Museum,Foods,gourmet,20,0.09,2020-03
Metropolitan Museum,Foods,gourmet,30,-0.47,2020-04
Metropolitan Museum,Foods,gourmet,28,0.2,2020-05
Metropolitan Museum,Foods,gourmet,23,0.3,2020-06
Metropolitan Museum,Foods,gourmet,43,0.45,2020-07
Metropolitan Museum,Foods,gourmet,27,-0.03,2020-08
Metropolitan Museum,Foods,gourmet,23,0.94,2020-09
Metropolitan Museum,Foods,gourmet,25,-0.84,2020-10
Metropolitan Museum,Foods,gourmet,37,-0.47,2020-11
Metropolitan Museum,Foods,gourmet,38,0.11,2020-12
Metropolitan Museum,Foods,specialty,26,-0.23,2020-01
Metropolitan Museum,Foods,specialty,27,-0.85,2020-02
Metropolitan Museum,Foods,specialty,23,0.12,2020-03
Metropolitan Museum,Foods,specialty,15,-0.21,2020-04
Metropolitan Museum,Foods,specialty,24,0.3,2020-05
Metropolitan Museum,Foods,specialty,36,-0.59,2020-06
Metropolitan Museum,Foods,specialty,32,-0.12,2020-07
Metropolitan Museum,Foods,specialty,32,0.46,2020-08
Metropolitan Museum,Foods,specialty,31,-0.5,2020-09
Metropolitan Museum,Foods,specialty,12,0.94,2020-10
Metropolitan Museum,Foods,specialty,40,-0.83,2020-11
Metropolitan Museum,Foods,specialty,16,0.98,2020-12
Metropolitan Museum,Foods,snack,27,0.08,2020-01
Metropolitan Museum,Foods,snack,23,0.49,2020-02
Metropolitan Museum,Foods,snack,14,-0.87,2020-03
Metropolitan Museum,Foods,snack,24,-0.07,2020-04
Metropolitan Museum,Foods,snack,36,-0.73,2020-05
Metropolitan Museum,Foods,snack,28,0.99,2020-06
Metropolitan Museum,Foods,snack,25,-0.12,2020-07
Metropolitan Museum,Foods,snack,22,0.24,2020-08
Metropolitan Museum,Foods,snack,25,0.76,2020-09
Metropolitan Museum,Foods,snack,27,-0.69,2020-10
Metropolitan Museum,Foods,snack,20,-0.01,2020-11
Metropolitan Museum,Foods,snack,33,-0.68,2020-12
Metropolitan Museum,Foods,dessert,14,0.19,2020-01
Metropolitan Museum,Foods,dessert,20,-0.62,2020-02
Metropolitan Museum,Foods,dessert,7,-0.41,2020-03
Metropolitan Museum,Foods,dessert,20,-0.4,2020-04
Metropolitan Museum,Foods,dessert,27,0.58,2020-05
Metropolitan Museum,Foods,dessert,13,-0.16,2020-06
Metropolitan Museum,Foods,dessert,14,0.21,2020-07
Metropolitan Museum,Foods,dessert,28,-0.7,2020-08
Metropolitan Museum,Foods,dessert,20,0.62,2020-09
Metropolitan Museum,Foods,dessert,10,-0.26,2020-10
Metropolitan Museum,Foods,dessert,24,-0.82,2020-11
Metropolitan Museum,Foods,dessert,19,0.43,2020-12
Metropolitan Museum,Foods,breakfast,16,-0.08,2020-01
Metropolitan Museum,Foods,breakfast,18,-0.06,2020-02
Metropolitan Museum,Foods,breakfast,14,0.8,2020-03
Metropolitan Museum,Foods,breakfast,12,0.68,2020-04
Metropolitan Museum,Foods,breakfast,20,-0.43,2020-05
Metropolitan Museum,Foods,breakfast,15,-0.08,2020-06
Metropolitan Museum,Foods,breakfast,17,-0.81,2020-07
Metropolitan Museum,Foods,breakfast,20,-0.42,2020-08
Metropolitan Museum,Foods,breakfast,13,0.17,2020-09
Metropolitan Museum,Foods,breakfast,4,-0.72,2020-10
Metropolitan Museum,Foods,breakfast,29,-0.83,2020-11
Metropolitan Museum,Foods,breakfast,27,0.98,2020-12
Metropolitan Museum,Foods,lunch,25,-0.59,2020-01
Metropolitan Museum,Foods,lunch,4,-0.64,2020-02
Metropolitan Museum,Foods,lunch,16,-0.91,2020-03
Metropolitan Museum,Foods,lunch,15,-0.28,2020-04
Metropolitan Museum,Foods,lunch,11,-0.85,2020-05
Metropolitan Museum,Foods,lunch,23,0.54,2020-06
Metropolitan Museum,Foods,lunch,21,0.85,2020-07
Metropolitan Museum,Foods,lunch,16,-0.37,2020-08
Metropolitan Museum,Foods,lunch,24,-0.39,2020-09
Metropolitan Museum,Foods,lunch,15,0.87,2020-10
Metropolitan Museum,Foods,lunch,20,0.3,2020-11
Metropolitan Museum,Foods,lunch,22,-0.04,2020-12
Metropolitan Museum,Foods,dinner,18,0.21,2020-01
Metropolitan Museum,Foods,dinner,11,-0.98,2020-03
Metropolitan Museum,Foods,dinner,6,-0.9,2020-04
Metropolitan Museum,Foods,dinner,15,-0.55,2020-05
Metropolitan Museum,Foods,dinner,15,-0.49,2020-06
Metropolitan Museum,Foods,dinner,24,-0.06,2020-07
Metropolitan Museum,Foods,dinner,19,-0.85,2020-08
Metropolitan Museum,Foods,dinner,10,0.9,2020-09
Metropolitan Museum,Foods,dinner,11,0.04,2020-11
Metropolitan Museum,Foods,dinner,16,-0.08,2020-12
Metropolitan Museum,Foods,buffet,15,-0.12,2020-01
Metropolitan Museum,Foods,buffet,6,-0.22,2020-02
Metropolitan Museum,Foods,buffet,12,-0.96,2020-03
Metropolitan Museum,Foods,buffet,18,-0.36,2020-04
Metropolitan Museum,Foods,buffet,11,0.52,2020-05
Metropolitan Museum,Foods,buffet,6,0.97,2020-07
Metropolitan Museum,Foods,buffet,10,-0.64,2020-08
Metropolitan Museum,Foods,buffet,4,-0.15,2020-09
Metropolitan Museum,Foods,buffet,9,-0.21,2020-10
Metropolitan Museum,Foods,buffet,2,0.48,2020-11
Metropolitan Museum,Foods,buffet,3,-0.16,2020-12
Metropolitan Museum,Foods,organic,8,0.13,2020-02
Metropolitan Museum,Foods,organic,9,0.87,2020-03
Metropolitan Museum,Foods,organic,10,0.78,2020-04
Metropolitan Museum,Foods,organic,22,0.47,2020-05
Metropolitan Museum,Foods,organic,5,0.96,2020-06
Metropolitan Museum,Foods,organic,1,-0.17,2020-07
Metropolitan Museum,Foods,organic,15,-0.8,2020-09
Metropolitan Museum,Foods,organic,1,-0.52,2020-10
Metropolitan Museum,Foods,organic,2,0.92,2020-11
Metropolitan Museum,Foods,organic,18,0.47,2020-12
Metropolitan Museum,Foods,sweet,50,-0.51,2020-01
Metropolitan Museum,Foods,sweet,56,-0.51,2020-01
Metropolitan Museum,Foods,sweet,30,0.49,2020-02
Metropolitan Museum,Foods,sweet,31,0.49,2020-02
Metropolitan Museum,Foods,sweet,52,0.33,2020-03
Metropolitan Museum,Foods,sweet,50,0.33,2020-03
Metropolitan Museum,Foods,sweet,37,-0.38,2020-04
Metropolitan Museum,Foods,sweet,44,-0.38,2020-04
Metropolitan Museum,Foods,sweet,52,0.83,2020-05
Metropolitan Museum,Foods,sweet,51,0.83,2020-05
Metropolitan Museum,Foods,sweet,34,0.42,2020-06
Metropolitan Museum,Foods,sweet,39,0.42,2020-06
Metropolitan Museum,Foods,sweet,50,0.99,2020-07
Metropolitan Museum,Foods,sweet,44,0.99,2020-07
Metropolitan Museum,Foods,sweet,35,-0.98,2020-08
Metropolitan Museum,Foods,sweet,32,-0.98,2020-08
Metropolitan Museum,Foods,sweet,44,0.42,2020-09
Metropolitan Museum,Foods,sweet,45,0.42,2020-09
Metropolitan Museum,Foods,sweet,57,0.51,2020-10
Metropolitan Museum,Foods,sweet,52,0.51,2020-10
Metropolitan Museum,Foods,sweet,54,-0.89,2020-11
Metropolitan Museum,Foods,sweet,52,-0.89,2020-11
Metropolitan Museum,Foods,sweet,39,-0.62,2020-12
Metropolitan Museum,Foods,sweet,36,-0.62,2020-12
Metropolitan Museum,Foods,savory,54,0.36,2020-01
Metropolitan Museum,Foods,savory,51,0.36,2020-01
Metropolitan Museum,Foods,savory,54,-0.7,2020-02
Metropolitan Museum,Foods,savory,48,-0.7,2020-02
Metropolitan Museum,Foods,savory,30,0.76,2020-03
Metropolitan Museum,Foods,savory,36,0.76,2020-03
Metropolitan Museum,Foods,savory,57,0.45,2020-04
Metropolitan Museum,Foods,savory,49,0.45,2020-04
Metropolitan Museum,Foods,savory,43,0.81,2020-05
Metropolitan Museum,Foods,savory,49,0.81,2020-05
Metropolitan Museum,Foods,savory,49,0.38,2020-06
Metropolitan Museum,Foods,savory,50,0.38,2020-06
Metropolitan Museum,Foods,savory,43,0.59,2020-07
Metropolitan Museum,Foods,savory,49,0.59,2020-07
Metropolitan Museum,Foods,savory,44,-0.83,2020-08
Metropolitan Museum,Foods,savory,46,-0.83,2020-08
Metropolitan Museum,Foods,savory,36,0.4,2020-09
Metropolitan Museum,Foods,savory,38,0.4,2020-09
Metropolitan Museum,Foods,savory,56,0.46,2020-10
Metropolitan Museum,Foods,savory,47,0.46,2020-10
Metropolitan Museum,Foods,savory,49,0.89,2020-11
Metropolitan Museum,Foods,savory,47,0.89,2020-11
Metropolitan Museum,Foods,savory,44,0.51,2020-12
Metropolitan Museum,Foods,savory,37,0.51,2020-12
Metropolitan Museum,Foods,spicy,46,0.39,2020-01
Metropolitan Museum,Foods,spicy,43,0.39,2020-01
Metropolitan Museum,Foods,spicy,50,0.1,2020-02
Metropolitan Museum,Foods,spicy,44,0.1,2020-02
Metropolitan Museum,Foods,spicy,50,-0.93,2020-03
Metropolitan Museum,Foods,spicy,43,-0.93,2020-03
Metropolitan Museum,Foods,spicy,38,0.41,2020-04
Metropolitan Museum,Foods,spicy,30,0.41,2020-04
Metropolitan Museum,Foods,spicy,40,0.93,2020-05
Metropolitan Museum,Foods,spicy,39,0.93,2020-05
Metropolitan Museum,Foods,spicy,43,-0.69,2020-06
Metropolitan Museum,Foods,spicy,51,-0.69,2020-06
Metropolitan Museum,Foods,spicy,27,-0.0,2020-07
Metropolitan Museum,Foods,spicy,31,-0.0,2020-07
Metropolitan Museum,Foods,spicy,41,0.83,2020-08
Metropolitan Museum,Foods,spicy,37,0.83,2020-08
Metropolitan Museum,Foods,spicy,52,0.69,2020-09
Metropolitan Museum,Foods,spicy,51,0.69,2020-09
Metropolitan Museum,Foods,spicy,47,-0.37,2020-10
Metropolitan Museum,Foods,spicy,48,-0.37,2020-10
Metropolitan Museum,Foods,spicy,44,-0.71,2020-11
Metropolitan Museum,Foods,spicy,42,-0.71,2020-11
Metropolitan Museum,Foods,spicy,33,0.18,2020-12
Metropolitan Museum,Foods,spicy,33,0.18,2020-12
Metropolitan Museum,Foods,quality,39,0.68,2020-01
Metropolitan Museum,Foods,quality,28,-0.94,2020-02
Metropolitan Museum,Foods,quality,51,-0.2,2020-03
Metropolitan Museum,Foods,quality,35,0.37,2020-04
Metropolitan Museum,Foods,quality,28,0.23,2020-05
Metropolitan Museum,Foods,quality,39,0.77,2020-06
Metropolitan Museum,Foods,quality,38,-0.8,2020-07
Metropolitan Museum,Foods,quality,38,-0.58,2020-08
Metropolitan Museum,Foods,quality,42,0.13,2020-09
Metropolitan Museum,Foods,quality,45,-0.37,2020-10
Metropolitan Museum,Foods,quality,24,0.4,2020-11
Metropolitan Museum,Foods,quality,32,0.06,2020-12
Metropolitan Museum,Foods,portion,41,0.82,2020-01
Metropolitan Museum,Foods,portion,27,0.52,2020-02
Metropolitan Museum,Foods,portion,28,-0.13,2020-03
Metropolitan Museum,Foods,portion,34,0.39,2020-04
Metropolitan Museum,Foods,portion,29,-0.04,2020-05
Metropolitan Museum,Foods,portion,41,0.97,2020-06
Metropolitan Museum,Foods,portion,32,0.77,2020-07
Metropolitan Museum,Foods,portion,29,0.6,2020-08
Metropolitan Museum,Foods,portion,35,-0.13,2020-09
Metropolitan Museum,Foods,portion,36,0.15,2020-10
Metropolitan Museum,Foods,portion,38,0.26,2020-11
Metropolitan Museum,Foods,portion,35,-0.21,2020-12
Metropolitan Museum,Foods,price,40,-0.18,2020-01
Metropolitan Museum,Foods,price,35,0.76,2020-02
Metropolitan Museum,Foods,price,24,-0.22,2020-03
Metropolitan Museum,Foods,price,24,-0.27,2020-04
Metropolitan Museum,Foods,price,33,-0.36,2020-05
Metropolitan Museum,Foods,price,42,-0.17,2020-06
Metropolitan Museum,Foods,price,26,0.83,2020-07
Metropolitan Museum,Foods,price,24,0.53,2020-08
Metropolitan Museum,Foods,price,39,0.39,2020-09
Metropolitan Museum,Foods,price,29,0.12,2020-10
Metropolitan Museum,Foods,price,39,-0.07,2020-11
Metropolitan Museum,Foods,price,24,-0.89,2020-12
Metropolitan Museum,Foods,variety,22,-0.66,2020-01
Metropolitan Museum,Foods,variety,25,0.09,2020-02
Metropolitan Museum,Foods,variety,30,-0.08,2020-03
Metropolitan Museum,Foods,variety,32,-0.91,2020-04
Metropolitan Museum,Foods,variety,33,0.01,2020-05
Metropolitan Museum,Foods,variety,16,-0.16,2020-06
Metropolitan Museum,Foods,variety,24,0.06,2020-07
Metropolitan Museum,Foods,variety,37,-0.26,2020-08
Metropolitan Museum,Foods,variety,18,-0.52,2020-09
Metropolitan Museum,Foods,variety,36,-0.23,2020-10
Metropolitan Museum,Foods,variety,39,0.52,2020-11
Metropolitan Museum,Foods,variety,19,0.86,2020-12
Metropolitan Museum,Foods,seasonal,38,-0.21,2020-01
Metropolitan Museum,Foods,seasonal,42,0.16,2020-02
Metropolitan Museum,Foods,seasonal,32,0.61,2020-03
Metropolitan Museum,Foods,seasonal,34,-0.39,2020-04
Metropolitan Museum,Foods,seasonal,35,-0.14,2020-05
Metropolitan Museum,Foods,seasonal,30,-0.64,2020-06
Metropolitan Museum,Foods,seasonal,35,-0.55,2020-07
Metropolitan Museum,Foods,seasonal,21,0.2,2020-08
Metropolitan Museum,Foods,seasonal,40,-0.34,2020-09
Metropolitan Museum,Foods,seasonal,29,-0.36,2020-10
Metropolitan Museum,Foods,seasonal,34,-0.67,2020-11
Metropolitan Museum,Foods,seasonal,32,-0.09,2020-12
Metropolitan Museum,Foods,ingredients,21,0.52,2020-01
Metropolitan Museum,Foods,ingredients,29,0.12,2020-02
Metropolitan Museum,Foods,ingredients,23,-0.13,2020-03
Metropolitan Museum,Foods,ingredients,21,-0.42,2020-04
Metropolitan Museum,Foods,ingredients,21,0.49,2020-05
Metropolitan Museum,Foods,ingredients,31,-0.74,2020-06
Metropolitan Museum,Foods,ingredients,25,0.36,2020-07
Metropolitan Museum,Foods,ingredients,21,0.33,2020-08
Metropolitan Museum,Foods,ingredients,33,0.92,2020-09
Metropolitan Museum,Foods,ingredients,26,-0.49,2020-10
Metropolitan Museum,Foods,ingredients,15,-0.13,2020-11
Metropolitan Museum,Foods,ingredients,18,-0.54,2020-12
Metropolitan Museum,Foods,dining,25,-0.49,2020-01
Metropolitan Museum,Foods,dining,12,-0.08,2020-02
Metropolitan Museum,Foods,dining,19,-0.11,2020-03
Metropolitan Museum,Foods,dining,26,-0.35,2020-04
Metropolitan Museum,Foods,dining,26,-0.6,2020-05
Metropolitan Museum,Foods,dining,26,0.17,2020-06
Metropolitan Museum,Foods,dining,28,-0.54,2020-07
Metropolitan Museum,Foods,dining,19,-0.4,2020-08
Metropolitan Museum,Foods,dining,20,0.51,2020-09
Metropolitan Museum,Foods,dining,27,-0.68,2020-10
Metropolitan Museum,Foods,dining,10,0.94,2020-11
Metropolitan Museum,Foods,dining,26,0.79,2020-12
Metropolitan Museum,Foods,foodcourt,9,-0.75,2020-01
Metropolitan Museum,Foods,foodcourt,9,-0.24,2020-02
Metropolitan Museum,Foods,foodcourt,19,-0.27,2020-03
Metropolitan Museum,Foods,foodcourt,16,-0.61,2020-04
Metropolitan Museum,Foods,foodcourt,7,0.38,2020-05
Metropolitan Museum,Foods,foodcourt,30,0.6,2020-06
Metropolitan Museum,Foods,foodcourt,12,0.76,2020-07
Metropolitan Museum,Foods,foodcourt,15,-0.04,2020-08
Metropolitan Museum,Foods,foodcourt,29,0.37,2020-09
Metropolitan Museum,Foods,foodcourt,24,0.66,2020-10
Metropolitan Museum,Foods,foodcourt,19,-0.19,2020-11
Metropolitan Museum,Foods,foodcourt,16,-0.78,2020-12
Metropolitan Museum,Foods,chef,9,0.58,2020-01
Metropolitan Museum,Foods,chef,12,-0.18,2020-02
Metropolitan Museum,Foods,chef,31,-0.28,2020-03
Metropolitan Museum,Foods,chef,17,-0.07,2020-04
Metropolitan Museum,Foods,chef,15,0.26,2020-05
Metropolitan Museum,Foods,chef,20,0.5,2020-06
Metropolitan Museum,Foods,chef,22,-0.84,2020-07
Metropolitan Museum,Foods,chef,22,-0.75,2020-08
Metropolitan Museum,Foods,chef,15,-0.02,2020-09
Metropolitan Museum,Foods,chef,25,0.51,2020-10
Metropolitan Museum,Foods,chef,11,0.5,2020-11
Metropolitan Museum,Foods,chef,28,0.94,2020-12
Metropolitan Museum,Foods,culinary,21,-0.22,2020-01
Metropolitan Museum,Foods,culinary,16,-0.01,2020-02
Metropolitan Museum,Foods,culinary,15,-0.25,2020-03
Metropolitan Museum,Foods,culinary,5,0.15,2020-04
Metropolitan Museum,Foods,culinary,23,-0.0,2020-05
Metropolitan Museum,Foods,culinary,13,-0.64,2020-06
Metropolitan Museum,Foods,culinary,3,0.34,2020-07
Metropolitan Museum,Foods,culinary,6,-0.2,2020-08
Metropolitan Museum,Foods,culinary,21,-0.25,2020-09
Metropolitan Museum,Foods,culinary,5,0.46,2020-10
Metropolitan Museum,Foods,culinary,17,-0.35,2020-12
Metropolitan Museum,Foods,appetizer,19,-0.73,2020-01
Metropolitan Museum,Foods,appetizer,14,0.47,2020-02
Metropolitan Museum,Foods,appetizer,9,0.32,2020-03
Metropolitan Museum,Foods,appetizer,9,0.41,2020-04
Metropolitan Museum,Foods,appetizer,14,0.47,2020-05
Metropolitan Museum,Foods,appetizer,17,0.96,2020-06
Metropolitan Museum,Foods,appetizer,15,0.24,2020-07
Metropolitan Museum,Foods,appetizer,7,0.72,2020-08
Metropolitan Museum,Foods,appetizer,11,-0.76,2020-09
Metropolitan Museum,Foods,appetizer,24,0.68,2020-10
Metropolitan Museum,Foods,appetizer,9,0.79,2020-11
Metropolitan Museum,Foods,appetizer,23,-0.14,2020-12
Metropolitan Museum,Foods,beverage,7,-0.78,2020-01
Metropolitan Museum,Foods,beverage,9,-0.52,2020-02
Metropolitan Museum,Foods,beverage,17,-0.92,2020-03
Metropolitan Museum,Foods,beverage,22,0.45,2020-04
Metropolitan Museum,Foods,beverage,13,-0.38,2020-05
Metropolitan Museum,Foods,beverage,18,-0.55,2020-06
Metropolitan Museum,Foods,beverage,7,-0.73,2020-07
Metropolitan Museum,Foods,beverage,18,-0.27,2020-08
Metropolitan Museum,Foods,beverage,3,0.24,2020-09
Metropolitan Museum,Foods,beverage,10,-0.55,2020-10
Metropolitan Museum,Foods,beverage,2,-0.85,2020-11
Metropolitan Museum,Foods,beverage,12,-0.44,2020-12
Metropolitan Museum,Foods,homemade,44,-0.24,2020-01
Metropolitan Museum,Foods,homemade,47,-0.24,2020-01
Metropolitan Museum,Foods,homemade,45,-0.52,2020-02
Metropolitan Museum,Foods,homemade,47,-0.52,2020-02
Metropolitan Museum,Foods,homemade,43,0.63,2020-03
Metropolitan Museum,Foods,homemade,37,0.63,2020-03
Metropolitan Museum,Foods,homemade,51,0.93,2020-04
Metropolitan Museum,Foods,homemade,46,0.93,2020-04
Metropolitan Museum,Foods,homemade,39,-0.93,2020-05
Metropolitan Museum,Foods,homemade,46,-0.93,2020-05
Metropolitan Museum,Foods,homemade,50,-0.74,2020-06
Metropolitan Museum,Foods,homemade,46,-0.74,2020-06
Metropolitan Museum,Foods,homemade,48,0.59,2020-07
Metropolitan Museum,Foods,homemade,47,0.59,2020-07
Metropolitan Museum,Foods,homemade,34,-0.48,2020-08
Metropolitan Museum,Foods,homemade,38,-0.48,2020-08
Metropolitan Museum,Foods,homemade,40,0.43,2020-09
Metropolitan Museum,Foods,homemade,42,0.43,2020-09
Metropolitan Museum,Foods,homemade,30,-0.58,2020-10
Metropolitan Museum,Foods,homemade,30,-0.58,2020-10
Metropolitan Museum,Foods,homemade,31,-1.0,2020-11
